date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Labour,Ivana Bacik,No opinion,0.23,0.24,0.23,0.29,0.21,0.21,0.25,0.21,0.3,0.2,0.26,0.31,0.14,0.23,0.25,0.33,0.23,0.2,0.23,0.25,0.25,0.28,0.22,0.23,0.09,0.28,0.23,0.21,0.28,0.23,0.2,0.15,0.26,0.2,0.21,0.32
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,Micheál Martin,Satisfied,0.5,0.5,0.5,0.44,0.43,0.62,0.54,0.47,0.44,0.58,0.45,0.5,0.46,0.51,0.49,0.47,0.55,0.46,0.54,0.46,0.43,0.07,0.89,0.8,0.5,0.63,0.25,0.39,0.35,0.73,0.74,0.41,0.6,0.3,0.36,0.33
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,Micheál Martin,Dissatisfied,0.44,0.45,0.44,0.49,0.53,0.32,0.41,0.47,0.48,0.37,0.47,0.45,0.5,0.44,0.46,0.49,0.38,0.48,0.42,0.51,0.48,0.85,0.09,0.17,0.42,0.28,0.7,0.56,0.54,0.25,0.22,0.55,0.35,0.65,0.6,0.55
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,Micheál Martin,No opinion,0.06,0.06,0.06,0.08,0.05,0.05,0.05,0.06,0.08,0.04,0.08,0.06,0.04,0.06,0.06,0.04,0.07,0.05,0.04,0.04,0.09,0.08,0.02,0.04,0.09,0.09,0.05,0.05,0.1,0.02,0.04,0.04,0.06,0.05,0.04,0.12
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,Leo Varadkar,Satisfied,0.44,0.41,0.46,0.41,0.39,0.51,0.52,0.38,0.33,0.53,0.42,0.38,0.41,0.44,0.43,0.47,0.43,0.44,0.47,0.38,0.3,0.2,0.57,0.86,0.48,0.46,0.24,0.38,0.3,0.53,0.75,0.4,0.43,0.26,0.36,0.29
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,Leo Varadkar,Dissatisfied,0.45,0.48,0.42,0.44,0.51,0.4,0.39,0.49,0.55,0.38,0.44,0.49,0.52,0.45,0.46,0.48,0.45,0.45,0.45,0.52,0.47,0.6,0.33,0.12,0.42,0.31,0.66,0.52,0.51,0.4,0.23,0.54,0.38,0.64,0.56,0.46
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,Leo Varadkar,No opinion,0.11,0.11,0.11,0.15,0.1,0.09,0.09,0.13,0.12,0.1,0.13,0.13,0.07,0.11,0.12,0.05,0.13,0.12,0.08,0.1,0.23,0.21,0.11,0.02,0.1,0.23,0.1,0.1,0.19,0.07,0.03,0.06,0.2,0.1,0.09,0.25
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,Mary Lou McDonald,Satisfied,0.52,0.51,0.53,0.5,0.55,0.5,0.47,0.58,0.41,0.52,0.49,0.5,0.61,0.52,0.52,0.45,0.47,0.6,0.55,0.49,0.41,0.2,0.48,0.39,0.21,0.57,0.86,0.39,0.29,0.5,0.4,0.29,0.45,0.83,0.59,0.32
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.37,0.38,0.36,0.35,0.35,0.41,0.43,0.31,0.42,0.37,0.39,0.39,0.33,0.39,0.34,0.43,0.42,0.3,0.36,0.4,0.41,0.65,0.41,0.54,0.59,0.28,0.11,0.52,0.48,0.39,0.52,0.61,0.4,0.15,0.32,0.45
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,Mary Lou McDonald,No opinion,0.11,0.11,0.1,0.15,0.1,0.09,0.1,0.11,0.17,0.11,0.13,0.12,0.06,0.09,0.14,0.12,0.11,0.1,0.09,0.11,0.18,0.15,0.11,0.06,0.2,0.15,0.03,0.1,0.23,0.11,0.08,0.1,0.15,0.02,0.09,0.24
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,Eamon Ryan,Satisfied,0.31,0.27,0.34,0.3,0.29,0.33,0.34,0.3,0.12,0.39,0.27,0.28,0.28,0.31,0.3,0.22,0.31,0.33,0.32,0.29,0.38,0.07,0.43,0.43,0.39,0.74,0.21,0.28,0.2,0.39,0.34,0.29,0.57,0.22,0.29,0.25
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,Eamon Ryan,Dissatisfied,0.57,0.6,0.54,0.55,0.6,0.55,0.53,0.58,0.81,0.47,0.59,0.6,0.66,0.56,0.58,0.66,0.58,0.53,0.58,0.56,0.48,0.75,0.44,0.46,0.51,0.22,0.71,0.58,0.62,0.52,0.54,0.6,0.4,0.67,0.65,0.53
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,Eamon Ryan,No opinion,0.12,0.13,0.12,0.16,0.11,0.11,0.12,0.13,0.07,0.15,0.14,0.12,0.06,0.12,0.12,0.12,0.11,0.14,0.11,0.15,0.15,0.19,0.13,0.11,0.1,0.04,0.08,0.14,0.18,0.1,0.11,0.1,0.03,0.11,0.06,0.22
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,Ivana Bacik,Satisfied,0.45,0.44,0.46,0.36,0.44,0.52,0.47,0.46,0.25,0.52,0.42,0.42,0.44,0.47,0.41,0.29,0.5,0.46,0.48,0.47,0.37,0.1,0.51,0.6,0.81,0.77,0.4,0.44,0.27,0.49,0.5,0.67,0.74,0.42,0.43,0.32
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,Ivana Bacik,Dissatisfied,0.32,0.34,0.31,0.36,0.35,0.27,0.3,0.32,0.42,0.28,0.32,0.33,0.38,0.31,0.34,0.45,0.29,0.3,0.3,0.33,0.44,0.65,0.25,0.17,0.09,0.02,0.42,0.41,0.4,0.26,0.26,0.22,0.11,0.4,0.39,0.38
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,Ivana Bacik,No opinion,0.23,0.22,0.23,0.28,0.21,0.21,0.23,0.21,0.32,0.2,0.26,0.25,0.18,0.22,0.25,0.26,0.2,0.24,0.22,0.21,0.19,0.25,0.24,0.23,0.1,0.21,0.18,0.15,0.32,0.25,0.24,0.11,0.15,0.18,0.18,0.3
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,Micheál Martin,Satisfied,0.47,0.5,0.43,0.36,0.41,0.6,0.51,0.43,0.43,0.52,0.52,0.44,0.34,0.49,0.42,0.43,0.51,0.43,0.49,0.39,0.47,0.2,0.88,0.78,0.58,0.7,0.2,0.23,0.35,0.73,0.69,0.54,0.61,0.17,0.19,0.47
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,Micheál Martin,Dissatisfied,0.47,0.46,0.48,0.54,0.51,0.38,0.43,0.5,0.57,0.4,0.43,0.49,0.61,0.44,0.53,0.52,0.41,0.51,0.47,0.58,0.38,0.68,0.11,0.19,0.35,0.24,0.76,0.72,0.5,0.23,0.29,0.38,0.36,0.78,0.78,0.4
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,Micheál Martin,No opinion,0.06,0.04,0.08,0.1,0.07,0.02,0.06,0.07,0,0.07,0.04,0.07,0.05,0.07,0.05,0.05,0.07,0.05,0.04,0.04,0.16,0.13,0.01,0.03,0.07,0.06,0.04,0.04,0.15,0.04,0.03,0.08,0.04,0.04,0.03,0.13
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,Leo Varadkar,Satisfied,0.39,0.37,0.4,0.29,0.36,0.48,0.42,0.35,0.44,0.43,0.47,0.3,0.32,0.38,0.39,0.36,0.36,0.42,0.42,0.36,0.22,0.17,0.55,0.79,0.47,0.57,0.21,0.18,0.27,0.49,0.69,0.47,0.52,0.18,0.16,0.35
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,Leo Varadkar,Dissatisfied,0.49,0.52,0.47,0.52,0.53,0.44,0.48,0.51,0.54,0.46,0.43,0.54,0.58,0.48,0.53,0.52,0.49,0.49,0.5,0.55,0.48,0.53,0.38,0.14,0.45,0.34,0.72,0.75,0.46,0.46,0.24,0.43,0.41,0.74,0.77,0.38
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,Leo Varadkar,No opinion,0.12,0.11,0.13,0.19,0.11,0.08,0.11,0.15,0.02,0.11,0.1,0.16,0.1,0.14,0.08,0.12,0.15,0.09,0.08,0.09,0.3,0.3,0.07,0.08,0.08,0.09,0.07,0.07,0.27,0.06,0.06,0.11,0.07,0.08,0.07,0.27
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,Mary Lou McDonald,Satisfied,0.49,0.52,0.47,0.6,0.48,0.43,0.47,0.53,0.41,0.47,0.49,0.51,0.52,0.51,0.46,0.35,0.5,0.54,0.51,0.46,0.59,0.21,0.38,0.31,0.36,0.54,0.85,0.33,0.32,0.39,0.33,0.32,0.56,0.76,0.5,0.44
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.39,0.37,0.4,0.22,0.39,0.5,0.42,0.33,0.55,0.43,0.37,0.35,0.4,0.37,0.42,0.52,0.37,0.35,0.39,0.45,0.23,0.57,0.57,0.57,0.52,0.39,0.1,0.55,0.43,0.54,0.57,0.6,0.3,0.18,0.38,0.32
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,Mary Lou McDonald,No opinion,0.12,0.11,0.13,0.18,0.12,0.08,0.11,0.14,0.04,0.1,0.14,0.15,0.08,0.12,0.12,0.12,0.13,0.11,0.1,0.09,0.18,0.22,0.05,0.13,0.12,0.07,0.05,0.13,0.25,0.07,0.1,0.08,0.14,0.06,0.13,0.24
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,Eamon Ryan,Satisfied,0.26,0.28,0.25,0.22,0.26,0.3,0.28,0.25,0.19,0.37,0.27,0.21,0.15,0.29,0.21,0.19,0.29,0.25,0.26,0.25,0.31,0.15,0.37,0.44,0.27,0.79,0.13,0.11,0.21,0.3,0.37,0.37,0.67,0.13,0.06,0.29
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,Eamon Ryan,Dissatisfied,0.61,0.62,0.6,0.58,0.61,0.64,0.61,0.59,0.8,0.46,0.61,0.66,0.76,0.56,0.7,0.66,0.59,0.61,0.63,0.67,0.43,0.67,0.54,0.49,0.59,0.12,0.77,0.82,0.54,0.62,0.54,0.4,0.26,0.78,0.89,0.46
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,Eamon Ryan,No opinion,0.13,0.1,0.15,0.2,0.14,0.07,0.11,0.16,0.01,0.17,0.12,0.12,0.09,0.15,0.09,0.15,0.12,0.13,0.1,0.09,0.26,0.18,0.09,0.07,0.14,0.09,0.09,0.07,0.25,0.07,0.09,0.23,0.07,0.09,0.05,0.25
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,Ivana Bacik,Satisfied,0.46,0.5,0.42,0.42,0.42,0.53,0.54,0.42,0.21,0.57,0.42,0.46,0.34,0.53,0.32,0.29,0.54,0.43,0.49,0.39,0.41,0.13,0.58,0.66,0.89,0.65,0.34,0.36,0.33,0.53,0.6,0.84,0.62,0.25,0.46,0.43
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,Ivana Bacik,Dissatisfied,0.31,0.28,0.34,0.3,0.34,0.28,0.26,0.33,0.52,0.24,0.3,0.32,0.43,0.24,0.43,0.42,0.28,0.31,0.3,0.34,0.26,0.58,0.23,0.13,0.04,0.17,0.44,0.43,0.34,0.26,0.17,0.06,0.21,0.51,0.4,0.27
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,Ivana Bacik,No opinion,0.23,0.22,0.24,0.28,0.24,0.19,0.2,0.25,0.27,0.19,0.28,0.22,0.23,0.22,0.25,0.29,0.19,0.26,0.21,0.27,0.33,0.29,0.19,0.21,0.07,0.18,0.22,0.22,0.33,0.22,0.23,0.1,0.17,0.24,0.14,0.3
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,Micheál Martin,Satisfied,0.46,0.44,0.48,0.32,0.43,0.59,0.51,0.42,0.37,0.53,0.39,0.49,0.4,0.48,0.41,0.48,0.5,0.41,0.5,0.4,0.27,0.22,0.89,0.78,0.51,0.62,0.19,0.34,0.32,0.73,0.65,0.59,0.55,0.16,0.38,0.33
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,Micheál Martin,Dissatisfied,0.48,0.52,0.45,0.56,0.52,0.39,0.42,0.53,0.54,0.4,0.57,0.43,0.55,0.45,0.55,0.49,0.42,0.55,0.47,0.54,0.47,0.69,0.1,0.19,0.34,0.33,0.78,0.59,0.55,0.25,0.32,0.2,0.37,0.81,0.54,0.55
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,Micheál Martin,No opinion,0.06,0.04,0.08,0.12,0.05,0.02,0.07,0.05,0.09,0.06,0.04,0.08,0.06,0.07,0.04,0.04,0.08,0.04,0.04,0.06,0.26,0.09,0.01,0.03,0.15,0.05,0.03,0.08,0.12,0.02,0.03,0.21,0.08,0.03,0.08,0.12
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,Leo Varadkar,Satisfied,0.4,0.39,0.41,0.29,0.4,0.48,0.44,0.35,0.47,0.42,0.42,0.37,0.38,0.41,0.37,0.42,0.4,0.39,0.43,0.36,0.22,0.23,0.61,0.86,0.61,0.52,0.17,0.21,0.31,0.48,0.75,0.51,0.45,0.14,0.37,0.29
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,Leo Varadkar,Dissatisfied,0.5,0.53,0.47,0.53,0.51,0.45,0.44,0.56,0.43,0.49,0.5,0.47,0.54,0.47,0.54,0.51,0.45,0.54,0.5,0.57,0.43,0.56,0.35,0.12,0.23,0.37,0.78,0.63,0.49,0.46,0.24,0.3,0.46,0.79,0.49,0.48
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,Leo Varadkar,No opinion,0.1,0.09,0.12,0.18,0.09,0.07,0.12,0.09,0.1,0.09,0.07,0.16,0.09,0.12,0.09,0.06,0.15,0.07,0.07,0.07,0.35,0.21,0.04,0.02,0.16,0.11,0.06,0.16,0.2,0.06,0.01,0.18,0.09,0.06,0.15,0.23
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,Mary Lou McDonald,Satisfied,0.47,0.48,0.45,0.51,0.46,0.44,0.4,0.53,0.4,0.43,0.42,0.5,0.54,0.47,0.46,0.35,0.48,0.49,0.49,0.48,0.45,0.16,0.37,0.36,0.43,0.36,0.87,0.28,0.27,0.36,0.4,0.31,0.3,0.77,0.26,0.44
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.4,0.42,0.39,0.33,0.4,0.46,0.44,0.37,0.42,0.43,0.43,0.37,0.37,0.39,0.43,0.53,0.38,0.38,0.39,0.41,0.35,0.63,0.5,0.55,0.39,0.36,0.1,0.54,0.52,0.52,0.49,0.49,0.42,0.19,0.54,0.37
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,Mary Lou McDonald,No opinion,0.13,0.1,0.16,0.16,0.14,0.1,0.16,0.1,0.17,0.14,0.15,0.13,0.09,0.14,0.11,0.11,0.14,0.13,0.11,0.11,0.2,0.21,0.13,0.08,0.18,0.29,0.03,0.18,0.21,0.12,0.1,0.2,0.27,0.04,0.19,0.19
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,Eamon Ryan,Satisfied,0.26,0.23,0.29,0.23,0.25,0.28,0.31,0.23,0.09,0.38,0.16,0.23,0.26,0.3,0.18,0.15,0.31,0.23,0.27,0.23,0.21,0.15,0.35,0.42,0.48,0.51,0.14,0.15,0.23,0.26,0.35,0.32,0.47,0.11,0.26,0.27
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,Eamon Ryan,Dissatisfied,0.62,0.67,0.57,0.58,0.63,0.64,0.55,0.67,0.75,0.49,0.71,0.62,0.68,0.56,0.72,0.75,0.54,0.66,0.62,0.67,0.53,0.71,0.55,0.5,0.45,0.3,0.78,0.7,0.59,0.64,0.55,0.47,0.46,0.81,0.63,0.54
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,Eamon Ryan,No opinion,0.12,0.1,0.15,0.19,0.12,0.08,0.15,0.1,0.16,0.13,0.13,0.15,0.06,0.14,0.1,0.09,0.14,0.11,0.11,0.1,0.26,0.15,0.1,0.09,0.07,0.19,0.08,0.15,0.19,0.1,0.1,0.21,0.08,0.08,0.12,0.19
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,Ivana Bacik,Satisfied,0.43,0.44,0.41,0.38,0.38,0.52,0.47,0.42,0.2,0.54,0.3,0.46,0.41,0.48,0.33,0.29,0.5,0.4,0.47,0.35,0.29,0.15,0.55,0.58,0.87,0.7,0.38,0.43,0.26,0.44,0.57,0.71,0.79,0.33,0.35,0.32
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,Ivana Bacik,Dissatisfied,0.35,0.36,0.35,0.36,0.4,0.3,0.29,0.4,0.5,0.25,0.46,0.31,0.42,0.31,0.44,0.45,0.3,0.38,0.33,0.43,0.35,0.63,0.27,0.21,0.04,0.15,0.45,0.34,0.44,0.38,0.22,0.15,0.05,0.49,0.39,0.39
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,Ivana Bacik,No opinion,0.22,0.19,0.24,0.26,0.22,0.18,0.24,0.18,0.31,0.22,0.24,0.23,0.16,0.21,0.23,0.26,0.2,0.22,0.2,0.22,0.36,0.23,0.18,0.21,0.08,0.14,0.18,0.23,0.3,0.19,0.21,0.14,0.16,0.18,0.26,0.29
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,Micheál Martin,Satisfied,0.48,0.49,0.48,0.31,0.49,0.61,0.51,0.46,0.5,0.58,0.42,0.47,0.46,0.52,0.41,0.47,0.56,0.41,0.51,0.48,0.19,0.16,0.89,0.79,0.54,0.56,0.19,0.33,0.39,0.71,0.76,0.65,0.57,0.19,0.31,0.4
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,Micheál Martin,Dissatisfied,0.45,0.45,0.46,0.59,0.46,0.35,0.42,0.48,0.46,0.34,0.51,0.49,0.5,0.41,0.54,0.47,0.36,0.54,0.44,0.48,0.66,0.68,0.11,0.18,0.32,0.22,0.78,0.57,0.5,0.28,0.22,0.22,0.18,0.77,0.61,0.48
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,Micheál Martin,No opinion,0.06,0.06,0.06,0.1,0.05,0.04,0.07,0.06,0.03,0.08,0.07,0.05,0.04,0.07,0.05,0.06,0.07,0.05,0.05,0.04,0.15,0.16,0.01,0.03,0.13,0.22,0.03,0.1,0.11,0.01,0.02,0.13,0.25,0.03,0.08,0.12
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,Leo Varadkar,Satisfied,0.42,0.43,0.4,0.31,0.41,0.5,0.43,0.39,0.5,0.45,0.42,0.42,0.34,0.44,0.38,0.45,0.43,0.38,0.44,0.43,0.17,0.13,0.67,0.82,0.32,0.45,0.17,0.31,0.31,0.55,0.77,0.38,0.45,0.16,0.25,0.35
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,Leo Varadkar,Dissatisfied,0.47,0.47,0.48,0.52,0.5,0.41,0.42,0.53,0.48,0.4,0.5,0.47,0.57,0.44,0.54,0.44,0.42,0.55,0.47,0.48,0.58,0.61,0.28,0.15,0.48,0.33,0.74,0.58,0.49,0.4,0.19,0.42,0.35,0.74,0.64,0.44
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,Leo Varadkar,No opinion,0.11,0.11,0.11,0.17,0.09,0.09,0.15,0.08,0.02,0.15,0.08,0.12,0.09,0.12,0.09,0.11,0.15,0.07,0.09,0.09,0.25,0.26,0.05,0.03,0.21,0.22,0.09,0.11,0.2,0.04,0.04,0.2,0.21,0.1,0.11,0.21
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,Mary Lou McDonald,Satisfied,0.49,0.5,0.48,0.52,0.49,0.47,0.47,0.53,0.35,0.5,0.45,0.52,0.49,0.5,0.46,0.4,0.49,0.52,0.52,0.48,0.24,0.14,0.38,0.48,0.36,0.28,0.81,0.4,0.28,0.37,0.41,0.51,0.36,0.78,0.41,0.41
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.39,0.36,0.41,0.34,0.38,0.43,0.37,0.38,0.57,0.38,0.42,0.35,0.42,0.37,0.42,0.46,0.38,0.37,0.37,0.41,0.63,0.58,0.52,0.43,0.54,0.5,0.11,0.47,0.53,0.53,0.47,0.44,0.51,0.15,0.43,0.39
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,Mary Lou McDonald,No opinion,0.12,0.13,0.11,0.13,0.13,0.1,0.16,0.09,0.08,0.12,0.13,0.13,0.09,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.13,0.28,0.1,0.1,0.11,0.22,0.08,0.14,0.19,0.09,0.12,0.05,0.13,0.07,0.15,0.21
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,Eamon Ryan,Satisfied,0.31,0.33,0.28,0.23,0.32,0.34,0.31,0.31,0.21,0.37,0.2,0.31,0.35,0.34,0.23,0.27,0.39,0.22,0.32,0.33,0.09,0.07,0.43,0.43,0.32,0.74,0.18,0.29,0.25,0.37,0.37,0.38,0.5,0.19,0.24,0.3
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,Eamon Ryan,Dissatisfied,0.57,0.58,0.57,0.6,0.56,0.56,0.56,0.57,0.72,0.45,0.7,0.58,0.57,0.52,0.68,0.62,0.48,0.66,0.56,0.51,0.74,0.71,0.48,0.44,0.45,0.21,0.74,0.6,0.58,0.56,0.49,0.37,0.48,0.74,0.63,0.5
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,Eamon Ryan,No opinion,0.12,0.09,0.15,0.17,0.12,0.09,0.13,0.12,0.07,0.18,0.1,0.12,0.07,0.14,0.09,0.11,0.13,0.12,0.11,0.16,0.17,0.21,0.09,0.14,0.23,0.06,0.09,0.11,0.17,0.07,0.14,0.25,0.03,0.07,0.13,0.2
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,Ivana Bacik,Satisfied,0.47,0.49,0.44,0.36,0.45,0.56,0.47,0.46,0.41,0.57,0.33,0.51,0.44,0.51,0.38,0.45,0.54,0.39,0.5,0.41,0.14,0.08,0.61,0.65,0.88,0.58,0.34,0.36,0.34,0.53,0.57,0.87,0.7,0.35,0.39,0.38
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,Ivana Bacik,Dissatisfied,0.32,0.3,0.33,0.37,0.33,0.27,0.29,0.33,0.45,0.22,0.42,0.3,0.35,0.27,0.4,0.31,0.27,0.37,0.29,0.39,0.58,0.58,0.22,0.18,0.04,0.1,0.4,0.39,0.41,0.29,0.21,0.02,0.12,0.41,0.4,0.36
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,Ivana Bacik,No opinion,0.22,0.21,0.22,0.27,0.22,0.17,0.24,0.21,0.14,0.22,0.25,0.19,0.21,0.22,0.22,0.24,0.19,0.24,0.21,0.21,0.28,0.34,0.17,0.17,0.08,0.33,0.26,0.25,0.25,0.18,0.22,0.12,0.18,0.24,0.21,0.26
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,Micheál Martin,Satisfied,0.51,0.49,0.52,0.39,0.48,0.62,0.58,0.44,0.55,0.61,0.35,0.55,0.54,0.54,0.45,0.46,0.55,0.48,0.56,0.37,0.11,0.11,0.93,0.78,0.65,0.85,0.24,0.51,0.36,0.7,0.71,0.54,0.9,0.26,0.53,0.39
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,Micheál Martin,Dissatisfied,0.44,0.45,0.42,0.51,0.47,0.36,0.36,0.51,0.42,0.34,0.59,0.39,0.42,0.4,0.5,0.49,0.39,0.47,0.4,0.56,0.74,0.78,0.05,0.18,0.26,0.08,0.73,0.44,0.53,0.26,0.24,0.38,0.09,0.71,0.41,0.51
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,Micheál Martin,No opinion,0.05,0.05,0.05,0.1,0.05,0.02,0.06,0.05,0.03,0.05,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.05,0.04,0.07,0.15,0.11,0.02,0.04,0.08,0.07,0.03,0.04,0.11,0.04,0.05,0.08,0.01,0.02,0.06,0.11
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fine Gael,Leo Varadkar,Satisfied,0.42,0.4,0.45,0.29,0.41,0.53,0.47,0.36,0.52,0.5,0.34,0.45,0.39,0.44,0.39,0.35,0.46,0.42,0.47,0.31,0.07,0.03,0.65,0.82,0.69,0.67,0.21,0.33,0.29,0.55,0.7,0.55,0.58,0.22,0.39,0.3
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fine Gael,Leo Varadkar,Dissatisfied,0.47,0.51,0.43,0.52,0.48,0.42,0.42,0.53,0.38,0.42,0.55,0.42,0.49,0.46,0.5,0.52,0.44,0.49,0.45,0.57,0.59,0.7,0.26,0.11,0.25,0.2,0.74,0.54,0.51,0.35,0.24,0.37,0.29,0.73,0.5,0.49
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fine Gael,Leo Varadkar,No opinion,0.11,0.1,0.12,0.18,0.11,0.05,0.1,0.11,0.1,0.07,0.11,0.13,0.12,0.1,0.11,0.14,0.11,0.1,0.08,0.12,0.34,0.27,0.09,0.07,0.05,0.13,0.05,0.13,0.2,0.1,0.06,0.08,0.13,0.05,0.11,0.21
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Sinn Féin,Mary Lou McDonald,Satisfied,0.49,0.47,0.52,0.5,0.51,0.46,0.47,0.53,0.36,0.46,0.45,0.5,0.58,0.51,0.46,0.34,0.54,0.5,0.53,0.5,0.14,0.1,0.43,0.36,0.45,0.49,0.78,0.38,0.32,0.43,0.4,0.32,0.54,0.72,0.48,0.38
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Sinn Féin,Mary Lou McDonald,Dissatisfied,0.4,0.43,0.37,0.35,0.4,0.44,0.43,0.35,0.54,0.44,0.46,0.33,0.36,0.38,0.44,0.53,0.35,0.41,0.37,0.4,0.62,0.72,0.42,0.53,0.47,0.43,0.17,0.53,0.53,0.44,0.49,0.61,0.42,0.24,0.43,0.44
