date,date_start,date_end,date_middle,sample_size,leader_party,leader_name,satisfaction_leader,total,male,female,age_18_34,age_35_54,age_55,class_abc1,class_c2de,class_f,region_dublin,region_leinster,region_munster,region_connacht_ulster,area_urban,area_rural,const_seats_3,const_seats_4,const_seats_5,voting_vote,voting_prob_vote,voting_undecided,voting_not_vote,future_fianna_fail,future_fine_gael,future_labour,future_greens,future_sinn_fein,future_ind_oth,future_dont_know,past_fianna_fail,past_fine_gael,past_labour,past_greens,past_sinn_fein,past_ind_oth,past_dont_know
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fianna Fáil,Micheál Martin,Satisfied,1783,845,939,329,688,766,867,782,134,593,412,497,281,1256,527,221,871,690,1615,251,98,32,517,470,24,70,222,98,382,558,515,28,50,219,111,302
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fianna Fáil,Micheál Martin,Dissatisfied,1605,833,772,525,620,460,683,830,92,331,513,430,331,946,659,246,613,745,1367,281,101,104,28,119,22,28,712,257,439,134,195,21,44,619,231,360
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fianna Fáil,Micheál Martin,No opinion,223,88,135,104,52,66,111,109,3,84,41,68,31,169,54,24,118,81,150,30,31,36,3,33,1,12,46,15,112,11,26,NA,5,59,14,109
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fine Gael,Leo Varadkar,Satisfied,1519,655,864,344,569,606,767,636,116,541,353,391,234,1091,428,206,674,639,1417,225,61,16,310,533,29,44,225,101,277,339,553,29,43,208,108,239
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fine Gael,Leo Varadkar,Dissatisfied,1635,915,720,410,667,558,708,830,97,363,509,444,318,979,656,232,658,745,1409,250,98,85,189,67,15,41,656,239,428,313,130,10,50,565,235,331
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Fine Gael,Leo Varadkar,No opinion,457,196,261,204,125,129,186,256,16,104,103,159,91,301,156,54,271,132,307,87,71,71,49,22,3,26,100,32,227,52,16,NA,8,102,31,247
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Sinn Féin,Mary Lou McDonald,Satisfied,1711,928,783,524,618,569,718,924,69,483,463,456,309,1220,491,142,752,818,1536,265,103,40,184,200,11,73,837,126,280,252,213,22,43,729,144,309
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Sinn Féin,Mary Lou McDonald,Dissatisfied,1527,689,837,286,643,598,750,640,137,402,411,422,291,906,620,301,683,543,1323,237,75,89,315,377,27,23,118,204,462,361,478,19,48,134,196,291
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Sinn Féin,Mary Lou McDonald,No opinion,373,148,225,148,100,125,193,158,23,123,91,117,42,245,128,49,168,156,272,60,52,43,50,45,9,15,25,41,189,90,45,9,9,35,15,171
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Green Party,Eamon Ryan,Satisfied,1226,608,619,285,456,486,616,532,79,437,211,318,260,919,307,105,595,526,1102,199,72,19,214,325,8,72,229,85,294,246,364,13,60,216,108,220
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Green Party,Eamon Ryan,Dissatisfied,1859,936,924,461,733,665,791,928,140,386,612,555,306,1051,808,330,748,781,1632,302,102,99,258,226,30,17,625,265,439,370,304,29,37,559,224,336
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Green Party,Eamon Ryan,No opinion,525,222,303,212,172,141,253,261,11,185,142,122,76,401,124,56,259,210,398,61,55,54,77,72,9,21,127,22,198,88,68,7,2,122,23,215
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Labour,Alan Kelly,Satisfied,1423,737,686,327,566,530,666,660,97,433,336,395,259,985,439,175,641,607,1267,224,112,19,255,332,29,58,344,119,287,304,362,33,36,322,113,254
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Labour,Alan Kelly,Dissatisfied,1437,709,728,338,542,557,622,716,99,312,449,385,291,865,572,225,623,589,1243,232,68,97,196,171,9,21,462,209,369,265,258,11,42,418,185,258
2022-03-13,2022-02-24,2022-03-08,2022-03-02,928,Labour,Alan Kelly,No opinion,751,320,431,293,253,205,373,345,33,262,181,214,93,522,229,92,339,320,622,106,49,56,98,119,8,31,175,44,276,134,115,5,22,158,57,260
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fianna Fáil,Micheál Martin,Satisfied,1860,926,933,416,618,825,965,762,133,594,509,452,305,1293,567,235,850,775,1721,315,70,61,527,496,64,66,198,123,386,546,498,115,100,177,132,292
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fianna Fáil,Micheál Martin,Dissatisfied,1557,763,794,463,696,397,602,872,83,376,396,478,307,922,634,202,658,697,1291,281,81,151,49,84,58,43,701,181,442,173,135,53,46,645,189,315
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fianna Fáil,Micheál Martin,No opinion,236,110,126,100,71,65,104,118,14,52,79,62,43,159,77,33,112,91,153,38,23,37,23,20,6,6,56,17,108,29,25,6,8,49,12,108
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fine Gael,Leo Varadkar,Satisfied,1548,739,809,359,557,632,825,646,76,517,457,358,216,1133,415,170,740,638,1475,238,40,30,350,490,74,38,174,117,306,352,496,84,49,156,116,295
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fine Gael,Leo Varadkar,Dissatisfied,1680,848,833,452,695,533,675,877,128,416,436,490,339,975,705,234,698,749,1413,322,88,153,185,75,53,58,686,172,451,301,145,56,64,642,170,302
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Fine Gael,Leo Varadkar,No opinion,424,212,212,168,133,123,171,229,24,90,91,143,100,266,158,66,182,176,277,73,47,67,64,35,NA,20,94,33,179,92,27,NA,21,79,33,172
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Sinn Féin,Mary Lou McDonald,Satisfied,1778,902,877,512,631,635,716,985,77,446,518,534,281,1111,667,229,693,857,1668,306,47,64,219,276,10,44,833,126,271,312,255,28,68,699,153,263
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Sinn Féin,Mary Lou McDonald,Dissatisfied,1438,655,783,322,575,541,732,602,104,447,384,328,278,992,446,183,731,523,1211,256,61,133,320,245,104,61,98,170,440,341,318,107,74,140,160,297
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Sinn Féin,Mary Lou McDonald,No opinion,436,242,194,145,179,112,223,164,49,130,82,129,96,271,165,58,195,183,286,71,67,53,59,79,13,10,23,26,225,94,85,38,12,32,20,155
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Green Party,Eamon Ryan,Satisfied,1024,540,484,240,345,439,545,441,38,430,206,243,145,768,257,139,497,388,931,223,44,49,239,237,36,72,161,80,200,242,235,46,84,135,83,199
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Green Party,Eamon Ryan,Dissatisfied,2130,1027,1103,566,823,741,897,1079,154,446,651,632,401,1254,876,282,913,935,1868,322,70,158,302,280,88,30,702,209,520,448,331,100,43,651,229,329
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Green Party,Eamon Ryan,No opinion,499,232,267,173,216,109,229,232,37,146,127,116,109,353,145,49,210,240,365,88,61,42,57,84,4,13,92,33,216,58,92,28,28,85,21,188
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Labour,Ivana Bacik,Satisfied,1680,845,834,383,563,735,861,741,77,633,369,392,286,1236,443,190,794,695,1559,235,64,57,334,404,109,90,287,134,321,376,386,151,116,255,131,265
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Labour,Ivana Bacik,Dissatisfied,1066,529,537,306,481,279,395,590,81,186,317,328,235,581,484,133,435,498,856,232,56,123,102,73,5,11,402,120,353,170,121,8,19,391,134,223
2022-04-25,2022-03-31,2022-04-20,2022-04-10,957,Labour,Ivana Bacik,No opinion,907,425,482,290,342,274,415,421,71,204,299,271,134,557,350,147,390,369,750,167,55,69,162,123,13,15,265,67,262,201,151,14,20,225,68,228
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fianna Fáil,Micheál Martin,Satisfied,1866,852,1015,435,600,832,810,936,120,590,521,509,247,1215,652,268,800,798,1773,258,29,48,580,367,78,45,338,128,331,575,422,60,47,301,143,319
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fianna Fáil,Micheál Martin,Dissatisfied,1430,744,687,360,663,408,688,644,98,316,389,365,361,895,536,249,550,631,1241,264,96,82,28,113,45,30,692,157,365,142,204,34,48,568,138,296
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fianna Fáil,Micheál Martin,No opinion,197,90,107,89,74,34,104,83,10,66,30,76,24,147,50,26,117,54,135,44,13,32,4,8,7,8,43,22,105,3,18,1,9,43,26,98
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fine Gael,Leo Varadkar,Satisfied,1528,698,830,353,510,665,715,716,97,494,480,360,195,994,534,226,583,719,1459,180,21,35,407,399,72,32,267,95,256,429,406,65,36,193,106,292
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fine Gael,Leo Varadkar,Dissatisfied,1533,777,757,363,674,496,663,748,122,330,400,424,380,941,592,271,622,640,1353,291,88,87,161,66,44,32,719,156,356,259,168,34,47,590,132,304
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Fine Gael,Leo Varadkar,No opinion,432,211,221,168,151,113,224,199,10,148,61,166,57,321,111,46,263,124,337,95,28,41,44,22,13,19,88,57,190,42,48,NA,17,87,61,178
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Sinn Féin,Mary Lou McDonald,Satisfied,1827,848,979,494,753,581,753,965,110,469,439,551,369,1150,677,251,770,807,1747,328,42,30,225,182,42,25,924,132,298,297,276,31,19,743,143,318
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Sinn Féin,Mary Lou McDonald,Dissatisfied,1313,671,643,263,460,590,666,550,97,374,428,276,236,846,467,225,508,580,1129,170,72,98,322,285,74,23,100,135,375,359,329,64,52,129,131,249
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Sinn Féin,Mary Lou McDonald,No opinion,353,166,187,128,123,102,182,149,22,129,74,123,27,260,93,67,189,97,274,68,23,35,65,20,14,35,49,41,129,63,39,1,33,39,32,146
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Green Party,Eamon Ryan,Satisfied,984,445,539,264,349,371,457,512,15,396,131,263,194,712,272,124,485,375,942,184,10,22,223,175,37,61,216,56,215,204,211,25,52,208,71,212
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Green Party,Eamon Ryan,Dissatisfied,2077,1052,1026,450,842,786,917,962,199,442,690,542,404,1246,832,347,786,945,1851,309,107,106,335,250,86,12,749,227,419,447,361,64,44,622,200,340
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Green Party,Eamon Ryan,No opinion,433,189,243,170,146,117,228,190,15,133,120,145,34,299,134,72,197,163,355,73,20,33,54,62,6,11,108,24,167,69,72,7,8,81,36,160
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Labour,Ivana Bacik,Satisfied,1667,772,895,399,608,660,782,814,70,588,345,426,308,1077,590,215,685,767,1606,243,19,33,356,303,107,52,434,117,298,380,369,69,57,384,128,280
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Labour,Ivana Bacik,Dissatisfied,1008,504,504,226,441,340,422,497,89,189,350,232,236,667,340,148,443,416,829,182,84,84,122,70,11,8,393,125,278,172,144,13,20,343,115,201
2022-05-15,2022-04-28,2022-05-10,2022-05-04,908,Labour,Ivana Bacik,No opinion,819,410,409,259,287,273,397,352,69,195,245,291,88,512,307,180,339,299,713,141,34,45,134,114,11,23,247,66,225,168,131,14,27,185,63,231
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,Micheál Martin,Satisfied,1766,861,905,397,581,788,862,804,100,570,434,476,286,1145,621,267,811,688,1650,264,76,13,504,474,63,64,265,103,292,499,536,51,85,268,89,239
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,Micheál Martin,Dissatisfied,1568,770,799,442,718,409,663,795,111,363,461,430,313,983,585,281,569,718,1303,292,86,151,54,98,53,28,738,148,450,168,162,68,49,569,150,402
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fianna Fáil,Micheál Martin,No opinion,199,98,100,69,64,66,75,106,18,42,79,54,24,128,71,20,99,79,122,21,16,14,11,21,11,9,51,12,84,15,26,5,8,44,10,91
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,Leo Varadkar,Satisfied,1546,708,838,375,531,640,824,647,75,512,412,367,254,1001,545,265,630,651,1446,218,53,35,323,508,61,46,256,100,251,352,559,46,48,223,91,227
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,Leo Varadkar,Dissatisfied,1594,833,761,398,691,505,629,840,126,370,430,468,325,1010,584,274,659,661,1385,300,84,106,185,74,53,31,695,138,417,268,172,62,42,553,142,356
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Fine Gael,Leo Varadkar,No opinion,393,188,205,136,141,117,147,218,28,93,131,125,44,244,149,29,191,173,244,59,41,37,61,10,12,23,104,25,157,47,19,7,22,87,22,190
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,Mary Lou McDonald,Satisfied,1837,874,963,454,754,629,748,996,93,503,474,479,380,1177,659,256,693,888,1696,284,73,36,272,233,27,58,904,102,241,340,291,36,63,729,146,232
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,Mary Lou McDonald,Dissatisfied,1314,661,652,317,474,522,693,525,96,363,377,370,203,875,439,245,617,452,1100,233,73,115,233,323,74,28,121,136,398,265,377,76,57,132,80,327
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Sinn Féin,Mary Lou McDonald,No opinion,383,194,189,137,134,112,159,184,40,109,123,111,40,203,179,67,170,146,279,61,33,27,64,37,25,15,30,25,187,76,56,13,21,20,23,173
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,Eamon Ryan,Satisfied,1080,468,612,268,391,421,545,506,28,378,265,265,172,702,378,126,461,492,975,167,67,12,243,253,49,74,223,73,165,263,249,36,80,198,73,182
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,Eamon Ryan,Dissatisfied,2019,1043,976,497,822,699,855,980,184,454,573,578,414,1273,746,375,863,781,1772,321,85,133,251,272,65,22,746,154,509,352,394,75,57,590,163,387
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Green Party,Eamon Ryan,No opinion,435,218,217,143,149,143,200,218,16,144,135,118,38,280,154,67,156,212,328,88,26,33,75,68,13,4,86,37,152,66,81,13,4,93,14,163
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,Ivana Bacik,Satisfied,1593,758,835,331,601,660,747,788,58,507,406,402,277,1064,529,167,742,683,1487,268,67,17,293,358,102,78,419,116,227,336,363,83,105,366,107,233
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,Ivana Bacik,Dissatisfied,1137,584,553,325,470,342,488,551,97,271,314,317,235,704,433,256,436,444,912,188,78,116,141,99,11,2,441,109,333,177,186,27,16,355,98,277
2022-06-12,2022-05-25,2022-06-07,2022-05-31,917,Labour,Ivana Bacik,No opinion,804,387,416,252,291,260,365,365,74,197,254,241,111,489,315,145,302,358,676,120,34,45,135,136,13,21,195,39,266,168,176,13,21,159,44,222
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,Micheál Martin,Satisfied,1662,878,784,328,564,770,836,729,98,528,498,427,209,1137,525,232,788,642,1493,199,95,36,499,411,87,89,209,67,299,473,437,74,63,151,57,407
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,Micheál Martin,Dissatisfied,1673,797,876,485,697,490,694,847,131,406,412,478,377,1016,657,280,634,759,1454,296,77,124,61,97,52,31,798,208,426,150,182,52,37,677,229,346
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fianna Fáil,Micheál Martin,No opinion,220,71,149,92,102,26,101,119,0,74,40,73,33,164,56,27,114,79,123,19,32,23,5,16,11,8,41,12,127,26,16,11,4,39,9,115
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,Leo Varadkar,Satisfied,1372,653,719,260,489,622,682,589,101,436,448,290,198,891,480,192,557,623,1280,183,45,31,312,412,70,73,221,52,232,319,431,61,46,167,41,307
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,Leo Varadkar,Dissatisfied,1757,899,857,475,721,561,775,859,123,464,408,528,357,1104,653,278,752,727,1547,285,98,97,215,71,67,44,750,217,393,299,152,56,36,680,196,339
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Fine Gael,Leo Varadkar,No opinion,426,193,233,171,152,103,174,248,5,108,94,160,64,321,105,67,229,130,244,46,60,55,39,41,12,11,77,19,227,38,38,14,6,75,18,237
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,Mary Lou McDonald,Satisfied,1753,910,843,546,660,547,765,895,94,469,470,494,320,1185,569,189,765,799,1573,234,121,38,215,160,54,69,888,94,273,253,207,43,58,663,147,383
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,Mary Lou McDonald,Dissatisfied,1374,641,733,200,534,640,682,565,126,437,349,338,249,851,523,282,575,517,1194,233,47,105,323,298,78,49,104,157,365,351,363,82,31,155,111,280
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Sinn Féin,Mary Lou McDonald,No opinion,427,193,234,160,168,99,183,235,8,101,131,145,50,280,147,67,197,163,304,47,36,40,28,66,18,9,56,36,214,45,66,11,14,49,38,205
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,Eamon Ryan,Satisfied,930,484,447,199,352,380,461,426,43,375,253,210,93,667,264,103,453,374,806,127,63,27,208,232,41,101,139,32,177,197,237,51,69,112,17,248
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,Eamon Ryan,Dissatisfied,2170,1083,1087,526,826,818,991,995,183,464,584,649,473,1307,863,354,907,909,1947,342,87,123,306,257,88,16,810,235,459,405,342,55,27,676,263,403
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Green Party,Eamon Ryan,No opinion,454,178,276,181,185,89,178,273,2,169,113,119,53,343,111,81,177,196,317,45,53,34,52,35,21,11,99,20,216,47,56,31,7,79,16,217
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,Ivana Bacik,Satisfied,1628,873,755,377,576,676,874,707,48,570,399,448,212,1233,395,158,826,643,1492,203,84,23,331,346,134,83,352,103,280,342,381,115,64,217,135,372
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,Ivana Bacik,Dissatisfied,1104,490,614,275,464,365,425,559,120,243,282,313,265,566,538,223,426,455,926,174,53,107,130,70,6,22,463,122,290,166,110,8,22,446,119,232
2022-07-17,2022-06-30,2022-07-12,2022-07-06,917,Labour,Ivana Bacik,No opinion,823,382,440,254,322,246,332,429,62,194,269,217,143,517,306,156,285,381,653,138,66,53,105,108,10,23,233,62,281,141,144,14,17,204,41,263
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,Micheál Martin,Satisfied,1600,756,844,295,558,747,802,715,82,523,365,469,244,1100,500,242,778,580,1472,208,73,44,504,370,48,61,181,109,326,521,438,72,80,125,92,272
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,Micheál Martin,Dissatisfied,1686,895,791,515,667,504,670,896,120,395,536,417,339,1017,670,247,653,787,1377,282,130,138,56,91,32,32,727,189,558,176,215,25,54,629,128,459
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fianna Fáil,Micheál Martin,No opinion,209,74,134,114,69,25,109,79,20,61,41,73,34,162,47,20,126,62,104,30,72,18,4,13,14,5,25,25,122,16,18,26,11,20,19,99
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,Leo Varadkar,Satisfied,1391,665,727,264,517,611,694,592,105,409,400,350,232,936,455,214,622,555,1281,185,60,46,345,408,57,50,154,68,310,350,474,59,55,113,93,247
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,Leo Varadkar,Dissatisfied,1738,913,824,493,665,580,690,952,96,479,475,454,330,1080,657,262,706,770,1474,297,120,112,198,59,22,36,727,201,495,334,154,35,56,619,123,417
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Fine Gael,Leo Varadkar,No opinion,366,147,219,167,113,86,197,147,22,90,68,154,54,262,104,33,229,104,198,37,96,41,21,8,15,11,52,51,207,42,6,21,11,49,37,200
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,Mary Lou McDonald,Satisfied,1629,828,801,475,595,559,638,901,90,425,393,480,331,1071,558,180,751,698,1454,251,123,32,209,173,41,35,812,90,269,257,271,38,44,593,63,364
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,Mary Lou McDonald,Dissatisfied,1410,726,684,303,520,586,694,622,94,417,408,357,228,890,520,271,589,550,1162,213,97,126,284,263,37,35,89,174,528,369,332,60,62,149,130,308
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Sinn Féin,Mary Lou McDonald,No opinion,456,171,285,145,179,132,249,168,39,136,141,121,58,317,139,58,217,181,337,57,55,41,71,39,17,28,32,59,210,87,68,24,40,32,46,159
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,Eamon Ryan,Satisfied,900,389,511,211,330,359,487,393,20,370,149,221,160,681,219,77,490,333,802,121,57,29,195,198,45,50,132,49,231,188,234,39,68,87,61,222
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,Eamon Ryan,Dissatisfied,2164,1162,1002,536,812,816,863,1135,166,476,672,596,420,1284,881,384,842,938,1840,346,147,141,312,236,42,29,728,228,590,453,366,57,66,625,149,448
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Green Party,Eamon Ryan,No opinion,430,174,257,177,153,101,231,163,36,132,122,141,36,314,117,48,225,157,311,52,72,29,57,41,7,19,73,47,187,72,70,26,11,61,28,162
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,Ivana Bacik,Satisfied,1498,767,731,348,490,660,743,710,44,526,278,439,255,1096,402,145,779,573,1377,184,80,29,310,277,83,69,353,140,267,311,382,87,115,258,84,262
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,Ivana Bacik,Dissatisfied,1237,623,614,333,519,385,454,672,110,241,436,300,261,696,541,231,469,537,979,221,96,124,154,99,4,15,416,109,440,269,146,19,8,376,94,326
2022-09-11,2022-08-25,2022-09-06,2022-08-31,905,Labour,Ivana Bacik,No opinion,760,335,425,243,285,232,383,308,68,211,228,219,101,486,274,132,309,319,596,114,99,45,100,99,8,14,164,75,301,134,142,17,23,140,61,243
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,Micheál Martin,Satisfied,1740,852,888,287,673,781,828,797,115,582,405,454,299,1221,519,241,885,614,1655,295,32,25,539,440,87,41,188,110,335,552,458,83,68,163,106,311
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,Micheál Martin,Dissatisfied,1630,785,845,552,622,457,691,833,106,342,493,473,323,950,680,240,571,819,1404,301,110,108,65,99,52,16,783,189,427,219,133,28,21,646,212,370
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fianna Fáil,Micheál Martin,No opinion,219,106,113,96,72,51,111,102,7,81,67,45,26,161,59,28,115,77,163,25,25,26,4,16,21,16,35,34,93,8,12,17,30,28,27,97
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,Leo Varadkar,Satisfied,1490,749,741,291,556,644,704,672,114,452,407,408,223,1015,476,231,680,579,1419,268,29,20,409,454,51,33,174,102,268,422,480,50,45,133,83,279
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,Leo Varadkar,Dissatisfied,1704,811,893,488,683,533,681,912,110,399,484,452,368,1030,673,222,658,824,1505,299,97,97,168,82,76,24,741,193,419,308,119,55,35,624,211,352
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Fine Gael,Leo Varadkar,No opinion,395,184,212,157,128,111,244,147,5,153,74,112,57,287,108,55,233,107,298,54,41,42,31,17,33,16,91,38,169,34,28,26,21,83,38,167
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,Mary Lou McDonald,Satisfied,1759,880,879,488,671,600,759,919,81,502,431,509,317,1175,584,205,763,791,1671,296,40,23,231,263,57,20,816,132,240,292,248,65,43,652,141,318
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,Mary Lou McDonald,Dissatisfied,1394,632,761,321,517,556,603,661,130,378,405,338,272,872,522,236,602,556,1184,256,106,92,317,237,86,36,112,155,451,417,281,56,61,129,149,301
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Sinn Féin,Mary Lou McDonald,No opinion,437,231,205,126,178,133,267,152,18,124,128,125,59,285,151,68,206,163,366,69,21,44,60,53,17,16,78,46,165,71,75,7,15,55,53,160
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,Eamon Ryan,Satisfied,1095,576,519,213,439,442,506,541,47,374,196,297,228,800,295,139,618,338,1046,207,15,12,263,237,51,53,179,95,216,287,224,49,59,160,84,231
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,Eamon Ryan,Dissatisfied,2057,1004,1054,565,765,727,904,987,166,451,670,564,372,1205,852,314,753,990,1808,316,123,114,290,242,72,15,741,200,497,437,296,48,57,616,216,388
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Green Party,Eamon Ryan,No opinion,437,165,273,156,162,119,218,203,16,180,98,112,48,327,110,56,200,182,367,98,29,34,56,75,37,4,86,38,142,56,83,32,3,61,44,159
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,Ivana Bacik,Satisfied,1669,852,818,335,613,721,772,804,94,570,319,495,286,1196,474,229,849,591,1614,252,24,12,369,361,140,42,342,121,295,413,345,111,83,291,134,292
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,Ivana Bacik,Dissatisfied,1136,521,614,345,447,343,466,568,102,217,401,289,229,629,507,157,420,559,934,240,97,93,136,99,7,7,406,129,351,227,129,2,14,342,138,283
2022-10-16,2022-09-29,2022-10-11,2022-10-05,938,Labour,Ivana Bacik,No opinion,784,371,414,255,306,224,391,360,33,218,244,189,134,507,277,122,301,360,673,129,47,54,103,95,13,24,258,83,210,139,130,15,22,203,72,203
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,Micheál Martin,Satisfied,1787,846,941,352,651,784,925,736,126,605,328,524,330,1246,542,223,829,735,1709,199,20,22,520,388,72,64,249,158,337,562,405,75,60,232,164,289
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,Micheál Martin,Dissatisfied,1533,779,754,452,627,454,579,857,97,338,562,372,260,931,602,240,581,711,1229,300,130,154,30,88,29,6,744,136,500,205,137,52,6,630,125,377
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fianna Fáil,Micheál Martin,No opinion,189,91,98,90,69,30,98,85,6,53,57,53,26,132,58,26,92,71,134,38,26,22,10,22,9,5,27,13,103,32,26,11,1,21,18,80
2022-11-13,2022-10-27,2022-11-08,2022-11-02,923,Fine Gael,Leo Varadkar,Satisfied,1486,679,807,262,548,676,760,608,118,499,320,429,238,1013,473,169,686,631,1453,168,12,6,365,408,76,50,210,101,276,416,408,71,49,184,119,239
